,Station,Cluster Label,EM Label,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0
401,32067,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,16.0,49.0,34.0,24.0,14.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,22.0,56.0,34.0,18.0,4.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
402,32068,3,0,0.0,0.0,0.0,0.0,10.0,14.0,15.0,39.0,13.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26.0,28.0,26.0,6.0,4.0,1.0,0.0
403,32074,4,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,15.0,3.0,0.0,1.0,1.0,3.0,7.0,0.0,3.0,8.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0
404,32075,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,20.0,4.0,0.0,4.0,3.0,4.0,4.0,13.0,14.0,19.0,7.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,5.0,9.0,24.0,14.0,4.0,2.0,0.0,0.0,0.0
405,32078,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,5.0,3.0,1.0,9.0,4.0,0.0,7.0,3.0,11.0,11.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,4.0,7.0,2.0,2.0,16.0,17.0,9.0,5.0,2.0,1.0,0.0,0.0
406,32079,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,23.0,11.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,7.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0
407,32081,3,0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,10.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,5.0,6.0,4.0,1.0,2.0,1.0,0.0
408,32083,4,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,10.0,5.0,1.0,3.0,0.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,0.0
409,32204,3,0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,25.0,22.0,17.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,6.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,19.0,15.0,2.0,1.0,0.0,0.0,0.0
410,32205,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,12.0,22.0,15.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
411,32213,0,3,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,11.0,24.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,18.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
412,32214,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,1.0,4.0,0.0,1.0,2.0,8.0,16.0,37.0,33.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,35.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,6.0,4.0,4.0,1.0,0.0,0.0
413,32215,3,0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,34.0,91.0,47.0,8.0,4.0,4.0,1.0,0.0,3.0,0.0,15.0,6.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,7.0,25.0,78.0,49.0,17.0,2.0,1.0,1.0,0.0
414,32217,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,10.0,19.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,32220,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,3.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,16.0,12.0,4.0,1.0,0.0,1.0,3.0
416,32224,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,19.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
